GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,IVedtakBegrunnelseListConverter,57,3,6,0,6,2,5,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHØR_ARBEIDER_MER_ENN_25_PROSENT_I_ANNET_EØS_LAND,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_ALENEANSVAR,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_SATSENDRING_INSTITUSJON,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,IVedtakBegrunnelseListConverter.convertToDatabaseColumn.new Function1() {...},7,0,0,0,1,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHØR_SØKER_BOR_IKKE_I_EØS_LAND,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_PRIMÆRLAND_UK_OG_UTLAND_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_ANNEN_FORELDER_IKKE_PLIKTIG_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_MEDLEM_I_FOLKETRYGDEN,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_SAMBOER_IKKE_FLYTTET_FRA_HVERANDRE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_ERKLÆRING_OM_MOTREGNING,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_UNDER_18_ÅR_AUTOVEDTAK,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_GIFT_MIDLERTIDIG_ADSKILLELSE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_IKKE_DOKUMENTERT_BOSATT_I_NORGE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_BOR_HOS_SØKER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_VURDERING_IKKE_SEPARERT,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_VARIG_OPPHOLDSTILLATELSE_INSTITUSJON,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_SATSENDRING_INSTITUSJON,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_DELT_FRA_SKRIFTLIG_AVTALE_HAR_SØKT_FOR_PRAKTISERT_DELT_BOSTED,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_BEGGE_FORELDRE_JOBBER_I_NORGE,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSETT_INNVILGET_SEKUNDÆRLAND_UK_TO_ARBEIDSLAND_NORGE_UTBETALER,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_BARNET_BOR_I_NORGE,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_PRIMÆRLAND_UK_ALENEANSVAR,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHØR_UTSENDT_ARBEIDSTAKER_FRA_EØS_LAND,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_OPPHOLDSTILLATELSE_INSTITUSJON,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_SEPARERT,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_SELVSTENDIG_RETT_PRIMÆRLAND_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_ENSLIG_MINDREÅRIG_FLYKTNING_BOR_I_INSTITUSJON,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_VAR_IKKE_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_VURDERING_VAR_IKKE_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_SAMBOER_IKKE_I_TVUNGENT_PSYKISK_HELSEVERN,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,IVedtakBegrunnelse.Companion,64,0,4,0,7,0,3,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_BARN_BOR_SAMMEN_MED_MOTTAKER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_VURDERING_FLERE_KORTE_OPPHOLD_I_UTLANDET_SISTE_ÅRENE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_FORVARING_SAMBOER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_ENDRET_MOTTAKER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.REDUKSJON_BARN_BOR_IKKE_I_EØS,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHOR_FLERE_BARN_DØDE_EØS,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_IKKE_FRIVILLIG_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_MANGLER_MEKLINGSATTEST,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_TILLEGGSTEKST_SAMSBOER_12_AV_SISTE_18,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHØR_IKKE_STATSBORGER_I_EØS_LAND,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_IKKE_MEDLEM_ETTER_TRYGDEAVTALE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_VAR_IKKE_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_FORTSATT_RETTSAVGJØRELSE_OM_DELT_BOSTED,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_HELE_FAMILIEN_PLIKTIG_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.AVSLAG_SELVSTENDIG_RETT_STANDARD_AVSLAG,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_IKKE_AVTALE_OM_DELT_BOSTED,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_SAMBOER_FORSVUNNET_MINDRE_ENN_6_MÅNEDER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.ENDRET_UTBETALING_TRE_ÅR_TILBAKE_I_TID_UTBETALING,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_UK_TO_ARBEIDSLAND_NORGE_UTBETALER,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_AVTALE_DELT_BOSTED_IKKE_GYLDIG,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_PRIMÆRLAND_TO_ARBEIDSLAND_NORGE_UTBETALER,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHOR_UGYLDIG_KONTONUMMER_EØS,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_TILLEGGSTEKST_EØS_BORGER_UTBETALING_NAV,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_VURDERING_SØKER_OG_BARN_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_ENDRET_MOTTAKER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_OPPHOLD_I_UTLANDET_IKKE_MER_ENN_3_MÅNEDER_BARN,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_LOVLIG_OPPHOLD_EØS,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_VURDERING_HELE_FAMILIEN_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_TILLEGGSTEKST_EØS_BORGER_EKTEFELLE_UTBETALING_NAV,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_VURDERING_EGEN_HUSHOLDNING,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_SELVSTENDIG_RETT_SEKUNDÆRLAND_UK_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_BOR_IKKE_FAST_MED_BARNET,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_SELVSTENDIG_RETT_SEKUNDÆRLAND_FÅR_YTELSE_I_UTLANDET,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_BARN_BODDE_IKKE_MED_SØKER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_ANNEN_FORELDER_IKKE_MEDLEM_ETTER_TRYGDEAVTALE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_VURDERING_IKKE_BOSATT_I_NORGE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_TILLEGSTEKST_UK_FULL_UTBETALING,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_VURDERING_BARN_FLERE_KORTE_OPPHOLD_I_UTLANDET_SISTE_TO_ÅR_,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_SELVSTENDIG_RETT_PRIMÆRLAND_UK_OG_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_VARIG_OPPHOLDSTILLATELSE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.ENDRET_UTBETALING_REDUKSJON_ENDRE_MOTTAKER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_SELVSTENDIG_RETT_PRIMÆRLAND_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_GIFT,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_BEGGE_FORELDRE_BOSATT_I_NORGE,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_EØS_BORGER_UTBETALING_FRA_NAV,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,VedtakBegrunnelseType,56,134,22,0,5,19,17,2,6,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_VURDERING_FLERE_KORTE_OPPHOLD_I_UTLANDET_SISTE_TO_ÅR,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_UNDER_18_ÅR,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_SELVSTENDIG_RETT_PRIMÆRLAND_UK_OG_UTLAND_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_IKKE_OPPHOLDSTILLATELSE_MER_ENN_12_MÅNEDER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_ENSLIG_MINDREÅRIG_FLYKTNING,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_TO_ARBEIDSLAND_NORGE_UTBETALER,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_PRIMÆRLAND_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_SØKER_OG_BARN_IKKE_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_VARETEKTSFENGSEL_SAMBOER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_ETTERBETALING_3_ÅR,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_TILLEGGSTEKST_EØS_BORGER_JOBBER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_SMÅBARNSTILLEGG_HAR_IKKE_UTVIDET_BARNETRYGD,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_DELT_BOSTED_GENERELL,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_IKKE_OPPHOLDSTILLATELSE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_UNDER_6_ÅR_AUTOVEDTAK,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_VURDERING_IKKE_MEDLEM,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_NYFØDT_BARN_FØRSTE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.ENDRET_UTBETALINGSPERIODE_DELT_BOSTED_INGEN_UTBETALING_NY,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,SanityEØSBegrunnelseKt,11,0,2,0,4,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_FLYTTING_ETTER_MEKLINGSATTEST,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_EØS_BORGER_SAMBOER_JOBBER,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_TILLEGGSTEKST_TREDJELANDSBORGER_OPPHOLDSTILLATELSE,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.FORTSATT_INNVILGET_SØKER_OG_BARN_BOSATT_I_RIKET,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.OPPHØR_IKKE_ANSVAR_FOR_BARN,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_DELT_BOSTED_SØKER_BER_OM_OPPHØR,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_FÅR_ETTERBETALT_UTVIDET_FOR_PRAKTISERT_DELT_BOSTED,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.INNVILGET_FAST_OMSORG_FOR_BARN,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,TriggesAv,267,0,38,0,49,0,46,0,27,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.ETTER_ENDRET_UTBETALING_EØS_BARNETRYGD_ALLEREDE_UTBETALT,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_BARN_DØD_INSTITUSJON,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.AVSLAG_ENSLIG_MINDREÅRIG_FLYKTNING,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.REDUKSJON_VURDERING_SØKER_GIFTET_SEG,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_PRIMÆRLAND_SÆRKULLSBARN_ANDRE_BARN_OVERTATT_ANSVAR,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.INNVILGET_PRIMÆRLAND_UK_BARNETRYGD_ALLEREDEUTBETALT,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.ENDRET_UTBETALING_ETTERBETALING_TRE_ÅR_TILBAKE_I_TID_SED,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,Standardbegrunnelse.OPPHØR_AVTALE_OM_FAST_BOSTED,3,15,0,0,0,3,1,2,1,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.vedtak.begrunnelser,EØSStandardbegrunnelse.FORTSATT_INNVILGET_PRIMÆRLAND_STANDARD,6,12,0,0,0,3,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.småbarnstilleggkorrigering,SmåbarnstilleggController,78,27,0,0,16,6,2,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.småbarnstilleggkorrigering,SmåbarnstilleggKorrigeringService.fjernSmåbarnstilleggPåBehandling.nyeSmåbarnstilleggAndeler.new Function2() {...},9,0,2,0,3,0,2,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.småbarnstilleggkorrigering,SmåbarnstilleggKorrigeringRequest,12,0,0,0,3,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.småbarnstilleggkorrigering,SmåbarnstilleggKorrigeringService.leggTilSmåbarnstilleggPåBehandling.nyeSmåbarnstillegg.new Function2() {...},25,0,0,0,6,0,1,0,1,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.småbarnstilleggkorrigering,SmåbarnstilleggKorrigeringService,153,15,6,0,27,4,5,1,2,1
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.infotrygd.domene,InfotrygdVedtakFeedTaskDto,18,0,0,0,1,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.infotrygd.domene,StartBehandlingDto,12,0,0,0,1,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.infotrygd.domene,InfotrygdFødselhendelsesFeedDto,12,0,0,0,1,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.infotrygd.domene,InfotrygdFødselhendelsesFeedTaskDto,12,0,0,0,1,0,2,0,2,0
familie-ba-sak 10110,no.nav.familie.ba.sak.integrasjoner.infotrygd.domene,InfotrygdVedtakFeedDto,21,0,0,0,1,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.steg,SendTilBeslutterKt,161,0,22,0,24,0,14,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.steg,HenleggBehandling,200,51,8,0,29,11,9,2,5,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.steg,IverksettMotOppdrag,128,56,12,0,30,11,12,2,6,2
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.steg,StatusFraOppdragMedTask,21,0,0,0,3,0,3,0,3,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.steg,BehandlingStegKt,480,0,138,0,143,0,123,0,7,0
familie-ba-sak 10110,no.nav.familie.ba.sak.kjerne.steg,StegService,1282,134,88,0,222,24,76,3,31,3
